region,method,seed,fixed_reliability,M,out_dir,cmd,algo,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
Alabama,MDCA,3,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\MDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 3 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\MDCA\seed3,mdca,120,12.0,9.0,16822749361596586808,8021305762253439011,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",False,,,,,2,False,False,False,1.0,500,700,0.2,1445,1369,76,0.9474048443,55.8987385743,80773.6772398368,60352.6772398368,59.0019556171,0.9569467782,0.8666311066,23096.9583333333,7456.0,0.8,849.6,54.4233576642,0.063188324,0.1244141486,0.0080332815,0.0476161239,0.0075389186,0.0,0.0,1735715193.3460243,1267870.849777958,0.0,0.0,0.0,0.0,1445,0,0.0,76,64,0,12,0.0525951557,0.0442906574,0.0,12,0.0083044983,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,MDCA,4,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\MDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 4 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\MDCA\seed4,mdca,120,12.0,9.0,17437551054791642339,16336488235466383848,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",False,,,,,2,False,False,False,1.0,500,700,0.2,1475,1387,88,0.9403389831,62.2330926803,91793.8117034779,70768.8117034779,66.1815513363,0.9160417687,0.8686525717,22847.675,14604.4,0.0,1477.0,106.601459854,0.063933086,0.127997845,0.0080404054,0.0483284213,0.0075642593,0.0,0.0,1795072809.4966993,1294212.5519082188,0.0,0.0,0.0,0.0,1475,0,0.0,88,78,0,10,0.0596610169,0.0528813559,0.0,10,0.006779661,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
Alabama,MDCA,5,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\MDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 5 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\MDCA\seed5,mdca,120,12.0,9.0,5608125887345209314,10056931585136477576,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",False,,,,,2,False,False,False,1.0,500,700,0.2,1442,1352,90,0.9375866852,56.6253834386,81653.8029184719,61772.8029184719,60.3948246438,0.7492344122,0.8537634262,25270.9083333333,43334.4,0.0,2147.2,316.3094890511,0.0622234984,0.1260401351,0.0080080782,0.0468524262,0.0073629939,0.0,0.0,1677086409.4315023,1240448.5276860225,0.0,0.0,0.0,0.0,1442,0,0.0,90,82,0,8,0.0624133148,0.0568654646,0.0,8,0.0055478502,d869f6ee519f7499eaf8a82f9bae234339b2e22a8549bda26a000c039e375d47
Alabama,DMDCA,1,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 1 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,4151998564921826748,1274429512653363058,a90c56c2c6acaf323fac300fa7049fc84678efcd8734fbf9caa1a532505729c6,"[8, 16, 7, 12, 7, 13, 12, 5, 10, 14, 6, 12, 12, 10, 11, 13, 10, 17, 15, 16, 10, 12, 6, 9, 14, 11, 15, 9, 19, 12, 12, 12, 9, 5, 15, 9, 19, 9, 12, 12, 15, 14, 9, 11, 8, 16, 11, 9, 12, 9, 5, 12, 13, 14, 13, 23, 8, 9, 15, 15, 9, 12, 16, 12, 8, 9, 15, 8, 17, 15, 12, 16, 12, 17, 10, 12, 15, 10, 10, 8, 14, 15, 12, 15, 15, 9, 10, 11, 11, 14, 10, 15, 12, 9, 19, 18, 16, 9, 13, 15, 7, 13, 8, 12, 20, 12, 14, 12, 7, 14, 8, 9, 10, 10, 16, 11, 13, 8, 15, 14]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1436,1408,28,0.9805013928,57.0065977485,81861.4743668708,60113.4743668708,58.140251681,0.7210581632,0.8032890531,34488.3861111111,48905.5333333333,0.4666666667,2028.0,356.9746958637,0.0680425788,0.1297932622,0.008043833,0.0438750447,0.0123837106,5.886108953e-19,0.0,2491385237.197332,1769449.7423276505,596745240.7096256,423824.7448221773,7.775305314e-18,5.077126015e-17,1436,0,0.0,28,17,0,11,0.0194986072,0.0118384401,0.0,11,0.0076601671,75eaf020d8128452b7daf36d720eab8e575a310542f6c94fc0e5da8a1d79fefe
Alabama,DMDCA,2,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 2 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed2 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2442432397383401356,1988428424119012433,7e52d31fdb5bd15ae4c86921d484cd899b8682060d2a83514ca66c5a44c638bc,"[14, 10, 13, 11, 12, 14, 9, 7, 8, 9, 15, 20, 17, 7, 15, 13, 16, 10, 6, 13, 14, 16, 15, 3, 15, 9, 9, 11, 16, 14, 12, 13, 16, 17, 12, 6, 17, 15, 11, 15, 15, 10, 10, 12, 12, 9, 13, 13, 11, 13, 13, 15, 10, 11, 11, 13, 12, 17, 12, 13, 15, 12, 6, 14, 8, 11, 16, 18, 11, 13, 13, 15, 8, 11, 10, 14, 13, 10, 15, 12, 19, 8, 7, 7, 11, 17, 8, 13, 8, 7, 8, 13, 14, 20, 8, 10, 9, 16, 13, 15, 8, 6, 10, 7, 14, 14, 11, 9, 14, 13, 12, 12, 18, 6, 17, 11, 11, 9, 9, 14]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1441,1383,58,0.9597501735,55.3681871517,79785.5576856387,58739.5576856387,57.6902080156,0.8857594852,0.8393046188,27690.2888888889,19685.4,0.0,1601.6,143.6890510949,0.0677883597,0.1285358317,0.008037159,0.0436060798,0.0126297367,5.475103379e-19,0.0,2416920643.000196,1747592.6558208214,571840528.7137659,413478.3287879724,7.346775924e-18,4.764810996e-17,1441,0,0.0,58,44,0,14,0.0402498265,0.0305343511,0.0,14,0.0097154754,8fc4f01d27d24209561869cebbe17c1886c401cb75a961f27acf2ca622755f65
Alabama,DMDCA,3,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 3 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16822749361596586808,15868857010820782473,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1445,1406,39,0.9730103806,54.0904821765,78160.7467451033,56904.7467451033,55.5908582824,0.9541231428,0.8358981034,28419.3305555556,7945.0,0.0,1640.6,57.9927007299,0.0685597099,0.1325531352,0.0080262149,0.0438347069,0.0128516898,5.715580727e-19,0.0,2510177092.717058,1785332.2138812647,607936159.3352308,432387.0265542182,7.56955157e-18,5.034813267e-17,1445,0,0.0,39,22,0,17,0.0269896194,0.0152249135,0.0,17,0.0117647059,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,DMDCA,4,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 4 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17437551054791642339,4574233998141395180,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1475,1404,71,0.9518644068,58.8757997057,86841.8045659032,65320.8045659032,61.8531371552,0.9270852736,0.8392374789,27964.3833333333,12683.4,0.0,1263.4,92.5795620438,0.0697378141,0.1391884787,0.008041752,0.0450308717,0.013067351,5.980100872e-19,0.0,2530360411.836753,1802251.0055817328,586584868.8039112,417795.4906010763,7.883257521e-18,4.987333278e-17,1475,0,0.0,71,57,0,14,0.0481355932,0.0386440678,0.0,14,0.0094915254,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
Alabama,DMDCA,5,0.996,2,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 5 --fixed_reliability 0.996 --max_backup_level 2 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M2\DMDCA\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,5608125887345209314,6041356402655296302,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1442,1395,47,0.96740638,55.3190991631,79770.140993134,59015.140993134,57.1828967693,0.6825073318,0.829047228,29542.075,54865.4,0.5333333333,2147.2,400.4773722628,0.0670854689,0.1291791229,0.0080162689,0.0433073952,0.0121778596,5.906764524e-19,0.0,2447143122.442084,1754224.4605319598,578661982.9575132,414811.4573172138,8.209907018e-18,5.318923233e-17,1442,0,0.0,47,33,0,14,0.03259362,0.0228848821,0.0,14,0.0097087379,d869f6ee519f7499eaf8a82f9bae234339b2e22a8549bda26a000c039e375d47
Alabama,MDCA,1,0.996,3,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 1 --fixed_reliability 0.996 --max_backup_level 3 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed1,mdca,120,12.0,9.0,4151998564921826748,10094360132914191487,a90c56c2c6acaf323fac300fa7049fc84678efcd8734fbf9caa1a532505729c6,"[8, 16, 7, 12, 7, 13, 12, 5, 10, 14, 6, 12, 12, 10, 11, 13, 10, 17, 15, 16, 10, 12, 6, 9, 14, 11, 15, 9, 19, 12, 12, 12, 9, 5, 15, 9, 19, 9, 12, 12, 15, 14, 9, 11, 8, 16, 11, 9, 12, 9, 5, 12, 13, 14, 13, 23, 8, 9, 15, 15, 9, 12, 16, 12, 8, 9, 15, 8, 17, 15, 12, 16, 12, 17, 10, 12, 15, 10, 10, 8, 14, 15, 12, 15, 15, 9, 10, 11, 11, 14, 10, 15, 12, 9, 19, 18, 16, 9, 13, 15, 7, 13, 8, 12, 20, 12, 14, 12, 7, 14, 8, 9, 10, 10, 16, 11, 13, 8, 15, 14]",False,,,,,3,False,False,False,1.0,500,700,0.2,1436,1375,61,0.9575208914,59.6005162211,85586.3412934473,64575.3412934473,62.2446118498,0.7730605754,0.8388397199,28255.4583333333,39788.2,0.4,1865.6,290.4248175182,0.0632792445,0.1232147844,0.0080596406,0.047468776,0.0077508279,0.0,0.0,1784840180.8706286,1298065.5860877298,0.0,0.0,0.0,0.0,1436,0,0.0,61,51,0,10,0.0424791086,0.0355153203,0.0,10,0.0069637883,75eaf020d8128452b7daf36d720eab8e575a310542f6c94fc0e5da8a1d79fefe
Alabama,MDCA,2,0.996,3,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 2 --fixed_reliability 0.996 --max_backup_level 3 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed2,mdca,120,12.0,9.0,2442432397383401356,16647541649769679800,7e52d31fdb5bd15ae4c86921d484cd899b8682060d2a83514ca66c5a44c638bc,"[14, 10, 13, 11, 12, 14, 9, 7, 8, 9, 15, 20, 17, 7, 15, 13, 16, 10, 6, 13, 14, 16, 15, 3, 15, 9, 9, 11, 16, 14, 12, 13, 16, 17, 12, 6, 17, 15, 11, 15, 15, 10, 10, 12, 12, 9, 13, 13, 11, 13, 13, 15, 10, 11, 11, 13, 12, 17, 12, 13, 15, 12, 6, 14, 8, 11, 16, 18, 11, 13, 13, 15, 8, 11, 10, 14, 13, 10, 15, 12, 19, 8, 7, 7, 11, 17, 8, 13, 8, 7, 8, 13, 14, 20, 8, 10, 9, 16, 13, 15, 8, 6, 10, 7, 14, 14, 11, 9, 14, 13, 12, 12, 18, 6, 17, 11, 11, 9, 9, 14]",False,,,,,3,False,False,False,1.0,500,700,0.2,1441,1347,94,0.9347675226,57.15575684,82361.4456064977,62184.4456064977,61.1443545705,0.9268005065,0.8737389403,21756.725,12613.4,0.0,1601.6,92.0686131387,0.0624448072,0.1237082477,0.0080320747,0.0469110541,0.0075016784,0.0,0.0,1707302822.9835052,1267485.3919699371,0.0,0.0,0.0,0.0,1441,0,0.0,94,86,0,8,0.0652324774,0.0596807772,0.0,8,0.0055517002,8fc4f01d27d24209561869cebbe17c1886c401cb75a961f27acf2ca622755f65
Alabama,MDCA,3,0.996,3,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 3 --fixed_reliability 0.996 --max_backup_level 3 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed3,mdca,120,12.0,9.0,16822749361596586808,18399602728302702594,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",False,,,,,3,False,False,False,1.0,500,700,0.2,1445,1364,81,0.9439446367,55.5597255777,80283.8034598108,59917.8034598108,58.8590934456,0.9543136949,0.8670775085,23019.65,7912.0,0.0,388.2,57.7518248175,0.0632577292,0.1258914683,0.0080332373,0.0476062088,0.0076182831,0.0,0.0,1749278111.716406,1282461.9587363682,0.0,0.0,0.0,0.0,1445,0,0.0,81,70,0,11,0.0560553633,0.0484429066,0.0,11,0.0076124567,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,MDCA,4,0.996,3,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 4 --fixed_reliability 0.996 --max_backup_level 3 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p996\M3\MDCA\seed4,mdca,120,12.0,9.0,17437551054791642339,3306167211767068756,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",False,,,,,3,False,False,False,1.0,500,700,0.2,1475,1384,91,0.9383050847,61.9586965532,91389.0774158989,70387.0774158989,66.0325703872,0.9555649836,0.8703175769,22558.05,7729.4,0.2,981.0,56.4189781022,0.0640998116,0.1290548542,0.0080424085,0.0484878877,0.0075695154,0.0,0.0,1802026508.7635562,1302042.2751181764,0.0,0.0,0.0,0.0,1475,0,0.0,91,82,0,9,0.0616949153,0.0555932203,0.0,9,0.0061016949,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
