section,experiment,region,x_name,x_value,method,algo,seed,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,fixed_reliability,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
unsplit,load,Alabama,arrival_rate,20.0,Random,random,1,120,20.0,9.0,8894468092259444279,882721028417214257,22e0f72213156afb8de987d8660dfc4d3b0fa3e6dcd1dbcfb2e90ba11a8f8d51,"[14, 18, 18, 23, 20, 24, 15, 22, 11, 27, 18, 20, 16, 20, 24, 20, 22, 19, 27, 21, 12, 8, 24, 15, 17, 17, 21, 30, 21, 25, 15, 17, 29, 25, 19, 9, 16, 19, 31, 20, 20, 16, 23, 20, 19, 17, 18, 14, 27, 19, 20, 24, 26, 22, 18, 20, 22, 20, 22, 23, 14, 24, 13, 21, 22, 21, 19, 12, 19, 32, 16, 18, 15, 26, 22, 16, 15, 21, 20, 22, 17, 24, 19, 22, 22, 12, 27, 22, 23, 17, 24, 17, 17, 21, 18, 23, 23, 22, 25, 17, 15, 19, 20, 17, 22, 22, 26, 12, 19, 21, 21, 16, 23, 19, 22, 21, 22, 17, 22, 19]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2394,1731,663,0.7230576441,39.9565389147,95655.9541618828,72591.9541618828,55.260516558,0.9332684724,0.9119781442,15199.35,11523.0,2.2,323.8,84.1094890511,0.0636667663,0.1297061177,0.0080224423,0.0481007391,0.007543585,0.0,0.0,2426269526.169532,1401657.727423184,0.0,0.0,0.0,0.0,2394,0,0.0,663,655,0,8,0.2769423559,0.2736006683,0.0,8,0.0033416876,"[14,18,18,23,20,24,15,22,11,27,18,20,16,20,24,20,22,19,27,21,12,8,24,15,17,17,21,30,21,25,15,17,29,25,19,9,16,19,31,20,20,16,23,20,19,17,18,14,27,19,20,24,26,22,18,20,22,20,22,23,14,24,13,21,22,21,19,12,19,32,16,18,15,26,22,16,15,21,20,22,17,24,19,22,22,12,27,22,23,17,24,17,17,21,18,23,23,22,25,17,15,19,20,17,22,22,26,12,19,21,21,16,23,19,22,21,22,17,22,19]"
unsplit,load,Alabama,arrival_rate,20.0,Random,random,2,120,20.0,9.0,6663992221192949136,13852390656172401847,9766299b583cd1c35f7f5e5007dac91ca70991d958dc234705295a99ea1b7f2a,"[19, 18, 19, 20, 19, 25, 25, 23, 18, 23, 16, 23, 16, 20, 25, 20, 28, 24, 18, 21, 16, 15, 20, 28, 20, 20, 29, 14, 24, 19, 21, 17, 21, 17, 18, 15, 16, 21, 19, 24, 36, 23, 20, 24, 20, 24, 16, 17, 19, 15, 24, 20, 20, 20, 27, 21, 22, 19, 20, 17, 24, 15, 12, 23, 14, 19, 23, 23, 24, 22, 17, 16, 19, 20, 18, 19, 25, 17, 22, 25, 23, 17, 24, 24, 25, 11, 22, 17, 15, 24, 24, 22, 14, 21, 18, 22, 24, 27, 14, 19, 25, 18, 20, 13, 9, 22, 20, 24, 24, 17, 26, 16, 14, 27, 22, 17, 15, 20, 19, 19]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2429,1669,760,0.6871140387,36.3817870069,88371.3606396994,66907.3606396994,52.9486882203,0.9253858278,0.9094082028,15828.9416666667,13037.2,0.0,322.6,95.1620437956,0.0626316228,0.1256107768,0.0080437142,0.0471631888,0.0074247199,0.0,0.0,2286567919.8090115,1370022.7200772986,0.0,0.0,0.0,0.0,2429,0,0.0,760,738,0,22,0.3128859613,0.3038287361,0.0,22,0.0090572252,"[19,18,19,20,19,25,25,23,18,23,16,23,16,20,25,20,28,24,18,21,16,15,20,28,20,20,29,14,24,19,21,17,21,17,18,15,16,21,19,24,36,23,20,24,20,24,16,17,19,15,24,20,20,20,27,21,22,19,20,17,24,15,12,23,14,19,23,23,24,22,17,16,19,20,18,19,25,17,22,25,23,17,24,24,25,11,22,17,15,24,24,22,14,21,18,22,24,27,14,19,25,18,20,13,9,22,20,24,24,17,26,16,14,27,22,17,15,20,19,19]"
unsplit,load,Alabama,arrival_rate,20.0,Random,random,3,120,20.0,9.0,6726978022657436873,4656111156961261414,e925ddfec1abc5b3403ea4b8ea0298fd39b5fb3c90cb0848abc04f076ad44dea,"[19, 17, 29, 27, 12, 17, 23, 21, 17, 19, 21, 21, 15, 17, 22, 26, 15, 21, 17, 13, 19, 25, 26, 16, 15, 23, 21, 19, 18, 19, 21, 14, 27, 24, 27, 26, 23, 17, 24, 18, 25, 17, 15, 19, 26, 23, 11, 28, 27, 22, 16, 18, 13, 19, 19, 18, 27, 12, 23, 14, 18, 18, 25, 21, 14, 27, 27, 21, 23, 15, 20, 14, 16, 16, 16, 23, 23, 20, 20, 26, 21, 28, 24, 24, 23, 14, 21, 18, 24, 25, 31, 9, 24, 22, 23, 28, 15, 25, 20, 21, 22, 22, 23, 22, 20, 23, 25, 24, 18, 16, 24, 12, 24, 20, 23, 19, 12, 11, 20, 24]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2450,1789,661,0.7302040816,42.3281102793,103703.8701843015,80281.8701843015,57.9675070902,0.9550539824,0.9168523599,14455.4666666667,7814.0,1.0,172.6,57.0364963504,0.0634616181,0.1258606893,0.0080237228,0.047948181,0.0074897144,0.0,0.0,2539910250.7891245,1419737.4235825178,0.0,0.0,0.0,0.0,2450,0,0.0,661,640,0,21,0.2697959184,0.2612244898,0.0,21,0.0085714286,"[19,17,29,27,12,17,23,21,17,19,21,21,15,17,22,26,15,21,17,13,19,25,26,16,15,23,21,19,18,19,21,14,27,24,27,26,23,17,24,18,25,17,15,19,26,23,11,28,27,22,16,18,13,19,19,18,27,12,23,14,18,18,25,21,14,27,27,21,23,15,20,14,16,16,16,23,23,20,20,26,21,28,24,24,23,14,21,18,24,25,31,9,24,22,23,28,15,25,20,21,22,22,23,22,20,23,25,24,18,16,24,12,24,20,23,19,12,11,20,24]"
unsplit,load,Alabama,arrival_rate,20.0,Random,random,4,120,20.0,9.0,6056892415799580764,11812869563047589514,79363f8064dfd55d337440a8110d30ead2385a0c02466d90249ed61a616a946c,"[19, 16, 19, 23, 17, 16, 10, 30, 14, 20, 17, 19, 14, 16, 24, 29, 18, 13, 12, 17, 19, 25, 20, 8, 17, 18, 16, 21, 12, 34, 20, 22, 18, 19, 20, 20, 25, 12, 17, 20, 18, 25, 26, 22, 18, 22, 25, 25, 16, 18, 19, 21, 22, 25, 17, 20, 16, 25, 15, 22, 14, 22, 23, 19, 21, 17, 21, 14, 13, 19, 23, 12, 25, 16, 21, 22, 19, 20, 24, 15, 18, 20, 22, 17, 19, 16, 20, 14, 27, 18, 24, 24, 19, 16, 19, 16, 27, 31, 16, 15, 19, 23, 23, 19, 21, 11, 23, 19, 20, 22, 20, 18, 26, 14, 15, 20, 24, 21, 15, 14]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2328,1717,611,0.7375429553,40.6744477879,94690.1144502676,72708.1144502676,55.1485815086,0.9446097376,0.9113252799,15354.95,9591.4,3.4,217.4,70.0102189781,0.0630903922,0.1263706381,0.0080757346,0.0476427644,0.0073718932,0.0,0.0,2375648501.118844,1383604.252253258,0.0,0.0,0.0,0.0,2328,0,0.0,611,591,0,20,0.2624570447,0.2538659794,0.0,20,0.0085910653,"[19,16,19,23,17,16,10,30,14,20,17,19,14,16,24,29,18,13,12,17,19,25,20,8,17,18,16,21,12,34,20,22,18,19,20,20,25,12,17,20,18,25,26,22,18,22,25,25,16,18,19,21,22,25,17,20,16,25,15,22,14,22,23,19,21,17,21,14,13,19,23,12,25,16,21,22,19,20,24,15,18,20,22,17,19,16,20,14,27,18,24,24,19,16,19,16,27,31,16,15,19,23,23,19,21,11,23,19,20,22,20,18,26,14,15,20,24,21,15,14]"
unsplit,load,Alabama,arrival_rate,20.0,Random,random,5,120,20.0,9.0,2577795843833890144,12524923256282916737,a6cfcc528f518e670d12521e3cee6d70a16252940b9328478c93b3e2fe2278e6,"[16, 14, 15, 23, 21, 20, 23, 14, 18, 10, 27, 14, 28, 22, 20, 15, 19, 28, 21, 20, 27, 19, 22, 21, 20, 17, 19, 20, 17, 24, 19, 16, 20, 21, 22, 15, 19, 12, 19, 14, 15, 13, 21, 25, 15, 21, 26, 12, 23, 12, 25, 17, 26, 15, 10, 22, 11, 22, 18, 17, 25, 18, 19, 15, 20, 22, 13, 15, 12, 22, 20, 27, 20, 21, 24, 25, 20, 25, 18, 16, 11, 15, 23, 26, 19, 20, 21, 18, 19, 18, 25, 26, 16, 19, 16, 23, 14, 24, 22, 18, 18, 20, 18, 21, 23, 26, 21, 19, 18, 21, 15, 20, 25, 21, 21, 20, 20, 23, 18, 28]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2343,1724,619,0.7358087921,40.8109102497,95619.9627150865,72397.9627150865,55.464015496,0.9530986515,0.9060269711,16105.1916666667,8038.0,0.0,193.8,58.6715328467,0.0642720083,0.1263695614,0.0080107156,0.0486915673,0.0075697253,0.0,0.0,2449682891.943093,1420929.7517071303,0.0,0.0,0.0,0.0,2343,0,0.0,619,602,0,17,0.2641912079,0.2569355527,0.0,17,0.0072556551,"[16,14,15,23,21,20,23,14,18,10,27,14,28,22,20,15,19,28,21,20,27,19,22,21,20,17,19,20,17,24,19,16,20,21,22,15,19,12,19,14,15,13,21,25,15,21,26,12,23,12,25,17,26,15,10,22,11,22,18,17,25,18,19,15,20,22,13,15,12,22,20,27,20,21,24,25,20,25,18,16,11,15,23,26,19,20,21,18,19,18,25,26,16,19,16,23,14,24,22,18,18,20,18,21,23,26,21,19,18,21,15,20,25,21,21,20,20,23,18,28]"
unsplit,load,Alabama,arrival_rate,25.0,DTSP,dtsp,1,120,25.0,9.0,10903264671179899046,14894763211395462469,3d13791e6d7bfd59014c674c5d461f0a538be6b175b2fb38e587a0920a9fa90d,"[21, 16, 22, 22, 21, 23, 21, 31, 19, 21, 27, 15, 17, 19, 18, 19, 20, 31, 24, 35, 31, 18, 21, 27, 20, 31, 20, 24, 27, 19, 34, 34, 25, 30, 23, 21, 23, 30, 17, 26, 19, 30, 22, 15, 18, 19, 30, 22, 24, 10, 29, 19, 26, 21, 21, 21, 32, 30, 26, 20, 24, 37, 24, 18, 23, 33, 25, 28, 25, 14, 25, 30, 25, 18, 27, 25, 19, 22, 31, 27, 22, 26, 27, 38, 37, 19, 24, 26, 32, 32, 22, 26, 20, 31, 21, 20, 26, 40, 15, 27, 22, 29, 31, 22, 19, 22, 25, 26, 27, 31, 20, 25, 29, 24, 24, 27, 21, 19, 32, 23]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2926,2109,817,0.7207792208,31.9577584719,93508.4012886475,72213.4012886475,44.337791033,0.9529990224,0.9297047463,12223.6416666667,8173.0,0.0,252.6,59.6569343066,0.0630800208,0.1261887358,0.0080590477,0.0475999363,0.0074210368,0.0,0.0,2954313439.278723,1400812.4415736003,0.0,0.0,0.0,0.0,2926,0,0.0,817,800,0,17,0.2792207792,0.2734107997,0.0,17,0.0058099795,"[21,16,22,22,21,23,21,31,19,21,27,15,17,19,18,19,20,31,24,35,31,18,21,27,20,31,20,24,27,19,34,34,25,30,23,21,23,30,17,26,19,30,22,15,18,19,30,22,24,10,29,19,26,21,21,21,32,30,26,20,24,37,24,18,23,33,25,28,25,14,25,30,25,18,27,25,19,22,31,27,22,26,27,38,37,19,24,26,32,32,22,26,20,31,21,20,26,40,15,27,22,29,31,22,19,22,25,26,27,31,20,25,29,24,24,27,21,19,32,23]"
unsplit,load,Alabama,arrival_rate,25.0,DTSP,dtsp,2,120,25.0,9.0,10274324414007084793,13203952052646951863,755674f57e844625b8995fbf3f524f1b93d6393cb527ac93dc7766fd8827ad74,"[17, 26, 21, 27, 33, 20, 32, 35, 23, 29, 32, 30, 26, 26, 21, 25, 21, 28, 25, 32, 29, 22, 25, 26, 19, 25, 21, 35, 26, 25, 34, 25, 21, 22, 27, 25, 29, 24, 27, 22, 20, 24, 21, 25, 27, 30, 17, 22, 28, 29, 29, 25, 18, 39, 31, 29, 25, 33, 30, 21, 32, 34, 28, 25, 21, 24, 21, 26, 24, 28, 31, 30, 26, 24, 23, 24, 27, 19, 21, 24, 25, 23, 27, 18, 22, 27, 27, 27, 30, 23, 25, 23, 24, 25, 30, 43, 30, 36, 25, 24, 24, 22, 29, 22, 22, 21, 26, 24, 19, 28, 26, 27, 25, 28, 29, 29, 27, 30, 21, 22]",False,,,,,,2,False,False,False,1.0,500,700,0.2,3108,2138,970,0.6879021879,30.6449975564,95244.6524052077,73275.6524052077,44.5484810127,0.9644267271,0.9381380359,10735.55,6173.4,0.0,635.0,45.0613138686,0.0634140252,0.1261303337,0.0080869655,0.0479011472,0.0074259125,0.0,0.0,3044946202.4087305,1424203.0881238217,0.0,0.0,0.0,0.0,3108,0,0.0,970,948,0,22,0.3120978121,0.305019305,0.0,22,0.0070785071,"[17,26,21,27,33,20,32,35,23,29,32,30,26,26,21,25,21,28,25,32,29,22,25,26,19,25,21,35,26,25,34,25,21,22,27,25,29,24,27,22,20,24,21,25,27,30,17,22,28,29,29,25,18,39,31,29,25,33,30,21,32,34,28,25,21,24,21,26,24,28,31,30,26,24,23,24,27,19,21,24,25,23,27,18,22,27,27,27,30,23,25,23,24,25,30,43,30,36,25,24,24,22,29,22,22,21,26,24,19,28,26,27,25,28,29,29,27,30,21,22]"
unsplit,load,Alabama,arrival_rate,25.0,DTSP,dtsp,3,120,25.0,9.0,6228351046502841511,2323538909479759954,b4f7d1fdc3a12b4953879cb0e8d772884110952f0d1fdeb4cbde2856f15a7588,"[29, 29, 24, 22, 25, 21, 24, 18, 21, 21, 25, 24, 29, 28, 18, 21, 28, 23, 29, 17, 28, 21, 28, 22, 26, 26, 22, 24, 24, 20, 20, 29, 30, 17, 24, 37, 26, 27, 27, 21, 25, 31, 21, 18, 26, 14, 32, 13, 22, 21, 26, 32, 25, 32, 26, 30, 25, 32, 38, 26, 18, 22, 26, 24, 26, 27, 29, 17, 32, 21, 30, 32, 27, 27, 23, 27, 17, 22, 16, 31, 28, 23, 22, 28, 27, 24, 26, 22, 31, 30, 20, 28, 22, 22, 25, 28, 20, 30, 31, 25, 19, 21, 24, 26, 15, 17, 26, 27, 21, 31, 19, 21, 25, 21, 18, 24, 30, 23, 25, 23]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2952,2135,817,0.7232384824,32.1824642517,95002.6344711493,72588.6344711493,44.4977210638,0.9575392738,0.9349509231,11315.8333333333,7386.4,0.0,1354.0,53.9153284672,0.0642265717,0.1250362984,0.0081193069,0.0484092547,0.0076980101,0.0,0.0,3091292445.3642817,1447912.1523954482,0.0,0.0,0.0,0.0,2952,0,0.0,817,800,0,17,0.2767615176,0.27100271,0.0,17,0.0057588076,"[29,29,24,22,25,21,24,18,21,21,25,24,29,28,18,21,28,23,29,17,28,21,28,22,26,26,22,24,24,20,20,29,30,17,24,37,26,27,27,21,25,31,21,18,26,14,32,13,22,21,26,32,25,32,26,30,25,32,38,26,18,22,26,24,26,27,29,17,32,21,30,32,27,27,23,27,17,22,16,31,28,23,22,28,27,24,26,22,31,30,20,28,22,22,25,28,20,30,31,25,19,21,24,26,15,17,26,27,21,31,19,21,25,21,18,24,30,23,25,23]"
unsplit,load,Alabama,arrival_rate,25.0,DTSP,dtsp,4,120,25.0,9.0,3748136347395507152,10631498835370800008,5b5aad26aab9b027f40cf5a65aadefae5bb3390ea022889d68843f60a60a6e86,"[29, 21, 22, 24, 24, 26, 34, 22, 31, 19, 23, 25, 29, 22, 31, 35, 22, 23, 23, 17, 23, 32, 20, 26, 17, 24, 29, 29, 29, 29, 16, 21, 25, 22, 32, 24, 27, 23, 25, 15, 21, 29, 22, 24, 25, 32, 32, 22, 30, 25, 22, 28, 15, 32, 29, 27, 35, 26, 20, 27, 20, 15, 25, 23, 18, 26, 34, 23, 29, 20, 16, 25, 20, 28, 36, 20, 34, 22, 22, 35, 35, 25, 24, 28, 24, 28, 26, 25, 19, 23, 22, 20, 27, 30, 27, 13, 34, 16, 15, 30, 25, 25, 19, 21, 26, 26, 24, 23, 28, 16, 24, 24, 30, 37, 20, 30, 16, 32, 30, 21]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2992,2154,838,0.7199197861,32.0730512546,95962.5693538076,73370.5693538076,44.5508678523,0.9672685766,0.9399987285,10492.1583333333,5723.6,0.8,430.0,41.7781021898,0.0641771614,0.1236635955,0.0080736846,0.0481119521,0.0079915246,0.0,0.0,3143831588.815023,1459531.8425325083,0.0,0.0,0.0,0.0,2992,0,0.0,838,822,0,16,0.2800802139,0.2747326203,0.0,16,0.0053475936,"[29,21,22,24,24,26,34,22,31,19,23,25,29,22,31,35,22,23,23,17,23,32,20,26,17,24,29,29,29,29,16,21,25,22,32,24,27,23,25,15,21,29,22,24,25,32,32,22,30,25,22,28,15,32,29,27,35,26,20,27,20,15,25,23,18,26,34,23,29,20,16,25,20,28,36,20,34,22,22,35,35,25,24,28,24,28,26,25,19,23,22,20,27,30,27,13,34,16,15,30,25,25,19,21,26,26,24,23,28,16,24,24,30,37,20,30,16,32,30,21]"
unsplit,load,Alabama,arrival_rate,25.0,DTSP,dtsp,5,120,25.0,9.0,11612220209787170428,2513652281977770823,b89387d4a6ad4540198f1c2258f1737dd2be6222368c081be4a7e0b71f1490e4,"[16, 33, 24, 27, 25, 31, 11, 23, 25, 23, 20, 29, 30, 28, 31, 29, 15, 28, 32, 26, 29, 27, 23, 24, 15, 26, 23, 27, 18, 20, 29, 17, 21, 28, 26, 24, 29, 27, 21, 30, 33, 23, 25, 28, 23, 28, 32, 23, 19, 30, 25, 16, 25, 33, 20, 29, 24, 14, 21, 30, 21, 24, 29, 28, 31, 33, 27, 24, 20, 31, 24, 20, 22, 24, 21, 28, 23, 28, 29, 26, 28, 21, 27, 24, 34, 35, 28, 17, 26, 23, 24, 25, 25, 23, 24, 22, 27, 18, 26, 34, 28, 21, 29, 30, 32, 29, 19, 24, 27, 33, 29, 22, 28, 12, 35, 20, 23, 16, 27, 20]",False,,,,,,2,False,False,False,1.0,500,700,0.2,3019,2113,906,0.6999006293,29.8807444716,90209.967559796,68374.9675597961,42.6928384097,0.9542978939,0.9370852497,10844.7916666667,7877.8,0.4,574.4,57.502189781,0.0637609558,0.1291414182,0.0080549317,0.0480486203,0.0076574039,0.0,0.0,3024939927.2088666,1431585.3891191983,0.0,0.0,0.0,0.0,3019,0,0.0,906,890,0,16,0.3000993707,0.2947996025,0.0,16,0.0052997681,"[16,33,24,27,25,31,11,23,25,23,20,29,30,28,31,29,15,28,32,26,29,27,23,24,15,26,23,27,18,20,29,17,21,28,26,24,29,27,21,30,33,23,25,28,23,28,32,23,19,30,25,16,25,33,20,29,24,14,21,30,21,24,29,28,31,33,27,24,20,31,24,20,22,24,21,28,23,28,29,26,28,21,27,24,34,35,28,17,26,23,24,25,25,23,24,22,27,18,26,34,28,21,29,30,32,29,19,24,27,33,29,22,28,12,35,20,23,16,27,20]"
unsplit,load,Alabama,arrival_rate,25.0,HSPA,hspa,1,120,25.0,9.0,10903264671179899046,15883823183653897534,3d13791e6d7bfd59014c674c5d461f0a538be6b175b2fb38e587a0920a9fa90d,"[21, 16, 22, 22, 21, 23, 21, 31, 19, 21, 27, 15, 17, 19, 18, 19, 20, 31, 24, 35, 31, 18, 21, 27, 20, 31, 20, 24, 27, 19, 34, 34, 25, 30, 23, 21, 23, 30, 17, 26, 19, 30, 22, 15, 18, 19, 30, 22, 24, 10, 29, 19, 26, 21, 21, 21, 32, 30, 26, 20, 24, 37, 24, 18, 23, 33, 25, 28, 25, 14, 25, 30, 25, 18, 27, 25, 19, 22, 31, 27, 22, 26, 27, 38, 37, 19, 24, 26, 32, 32, 22, 26, 20, 31, 21, 20, 26, 40, 15, 27, 22, 29, 31, 22, 19, 22, 25, 26, 27, 31, 20, 25, 29, 24, 24, 27, 21, 19, 32, 23]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2926,1924,1002,0.6575529733,31.7539658604,92912.1041074964,71111.1041074964,48.291114401,0.9626833055,0.9367181839,11004.075,6489.0,0.6,338.4,47.3649635036,0.0614552342,0.1233617842,0.0081027715,0.0468199561,0.0065325066,0.0,0.0,2394262174.491475,1244419.0096109535,0.0,0.0,0.0,0.0,2926,0,0.0,1002,986,0,16,0.3424470267,0.3369788107,0.0,16,0.005468216,"[21,16,22,22,21,23,21,31,19,21,27,15,17,19,18,19,20,31,24,35,31,18,21,27,20,31,20,24,27,19,34,34,25,30,23,21,23,30,17,26,19,30,22,15,18,19,30,22,24,10,29,19,26,21,21,21,32,30,26,20,24,37,24,18,23,33,25,28,25,14,25,30,25,18,27,25,19,22,31,27,22,26,27,38,37,19,24,26,32,32,22,26,20,31,21,20,26,40,15,27,22,29,31,22,19,22,25,26,27,31,20,25,29,24,24,27,21,19,32,23]"
unsplit,load,Alabama,arrival_rate,25.0,HSPA,hspa,2,120,25.0,9.0,10274324414007084793,3824945755291777617,755674f57e844625b8995fbf3f524f1b93d6393cb527ac93dc7766fd8827ad74,"[17, 26, 21, 27, 33, 20, 32, 35, 23, 29, 32, 30, 26, 26, 21, 25, 21, 28, 25, 32, 29, 22, 25, 26, 19, 25, 21, 35, 26, 25, 34, 25, 21, 22, 27, 25, 29, 24, 27, 22, 20, 24, 21, 25, 27, 30, 17, 22, 28, 29, 29, 25, 18, 39, 31, 29, 25, 33, 30, 21, 32, 34, 28, 25, 21, 24, 21, 26, 24, 28, 31, 30, 26, 24, 23, 24, 27, 19, 21, 24, 25, 23, 27, 18, 22, 27, 27, 27, 30, 23, 25, 23, 24, 25, 30, 43, 30, 36, 25, 24, 24, 22, 29, 22, 22, 21, 26, 24, 19, 28, 26, 27, 25, 28, 29, 29, 27, 30, 21, 22]",False,,,,,,2,False,False,False,1.0,500,700,0.2,3108,1922,1186,0.6184041184,30.4740578032,94713.3716524114,72094.3716524114,49.2785492468,0.9666913295,0.9452408008,9502.9333333333,5780.4,0.0,419.4,42.1927007299,0.0628883393,0.1248644729,0.0080666584,0.0479306351,0.0068910458,0.0,0.0,2448996485.795176,1274191.7199766785,0.0,0.0,0.0,0.0,3108,0,0.0,1186,1166,0,20,0.3815958816,0.3751608752,0.0,20,0.0064350064,"[17,26,21,27,33,20,32,35,23,29,32,30,26,26,21,25,21,28,25,32,29,22,25,26,19,25,21,35,26,25,34,25,21,22,27,25,29,24,27,22,20,24,21,25,27,30,17,22,28,29,29,25,18,39,31,29,25,33,30,21,32,34,28,25,21,24,21,26,24,28,31,30,26,24,23,24,27,19,21,24,25,23,27,18,22,27,27,27,30,23,25,23,24,25,30,43,30,36,25,24,24,22,29,22,22,21,26,24,19,28,26,27,25,28,29,29,27,30,21,22]"
unsplit,load,Alabama,arrival_rate,25.0,HSPA,hspa,3,120,25.0,9.0,6228351046502841511,4555249616615268742,b4f7d1fdc3a12b4953879cb0e8d772884110952f0d1fdeb4cbde2856f15a7588,"[29, 29, 24, 22, 25, 21, 24, 18, 21, 21, 25, 24, 29, 28, 18, 21, 28, 23, 29, 17, 28, 21, 28, 22, 26, 26, 22, 24, 24, 20, 20, 29, 30, 17, 24, 37, 26, 27, 27, 21, 25, 31, 21, 18, 26, 14, 32, 13, 22, 21, 26, 32, 25, 32, 26, 30, 25, 32, 38, 26, 18, 22, 26, 24, 26, 27, 29, 17, 32, 21, 30, 32, 27, 27, 23, 27, 17, 22, 16, 31, 28, 23, 22, 28, 27, 24, 26, 22, 31, 30, 20, 28, 22, 22, 25, 28, 20, 30, 31, 25, 19, 21, 24, 26, 15, 17, 26, 27, 21, 31, 19, 21, 25, 21, 18, 24, 30, 23, 25, 23]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2952,1959,993,0.6636178862,32.4626246387,95829.6679334996,72694.6679334997,48.9176457037,0.966713881,0.9457697932,9433.8,5790.4,0.0,207.4,42.2656934307,0.0628163231,0.1229434679,0.0081132179,0.0479056815,0.0067974238,0.0,0.0,2491892740.087654,1272022.838227491,0.0,0.0,0.0,0.0,2952,0,0.0,993,969,0,24,0.3363821138,0.3282520325,0.0,24,0.0081300813,"[29,29,24,22,25,21,24,18,21,21,25,24,29,28,18,21,28,23,29,17,28,21,28,22,26,26,22,24,24,20,20,29,30,17,24,37,26,27,27,21,25,31,21,18,26,14,32,13,22,21,26,32,25,32,26,30,25,32,38,26,18,22,26,24,26,27,29,17,32,21,30,32,27,27,23,27,17,22,16,31,28,23,22,28,27,24,26,22,31,30,20,28,22,22,25,28,20,30,31,25,19,21,24,26,15,17,26,27,21,31,19,21,25,21,18,24,30,23,25,23]"
unsplit,load,Alabama,arrival_rate,25.0,HSPA,hspa,4,120,25.0,9.0,3748136347395507152,11781817971983258927,5b5aad26aab9b027f40cf5a65aadefae5bb3390ea022889d68843f60a60a6e86,"[29, 21, 22, 24, 24, 26, 34, 22, 31, 19, 23, 25, 29, 22, 31, 35, 22, 23, 23, 17, 23, 32, 20, 26, 17, 24, 29, 29, 29, 29, 16, 21, 25, 22, 32, 24, 27, 23, 25, 15, 21, 29, 22, 24, 25, 32, 32, 22, 30, 25, 22, 28, 15, 32, 29, 27, 35, 26, 20, 27, 20, 15, 25, 23, 18, 26, 34, 23, 29, 20, 16, 25, 20, 28, 36, 20, 34, 22, 22, 35, 35, 25, 24, 28, 24, 28, 26, 25, 19, 23, 22, 20, 27, 30, 27, 13, 34, 16, 15, 30, 25, 25, 19, 21, 26, 26, 24, 23, 28, 16, 24, 24, 30, 37, 20, 30, 16, 32, 30, 21]",False,,,,,,2,False,False,False,1.0,500,700,0.2,2992,2009,983,0.6714572193,32.812855557,98176.0638265845,74377.0638265844,48.8681253492,0.9768130496,0.9465743501,9342.3083333333,4054.6,0.0,181.0,29.595620438,0.0627614478,0.124180424,0.0080577492,0.0478333665,0.0068703321,0.0,0.0,2564084894.5234776,1276299.1013058624,0.0,0.0,0.0,0.0,2992,0,0.0,983,967,0,16,0.3285427807,0.3231951872,0.0,16,0.0053475936,"[29,21,22,24,24,26,34,22,31,19,23,25,29,22,31,35,22,23,23,17,23,32,20,26,17,24,29,29,29,29,16,21,25,22,32,24,27,23,25,15,21,29,22,24,25,32,32,22,30,25,22,28,15,32,29,27,35,26,20,27,20,15,25,23,18,26,34,23,29,20,16,25,20,28,36,20,34,22,22,35,35,25,24,28,24,28,26,25,19,23,22,20,27,30,27,13,34,16,15,30,25,25,19,21,26,26,24,23,28,16,24,24,30,37,20,30,16,32,30,21]"
