region,method,base_method,seed,fixed_reliability,split_replica_count,out_dir,cmd,algo,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
Alabama,MDCA,MDCA,3,0.996,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\MDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\MDCA\seed3,mdca,120,12.0,9.0,16822749361596586808,8021305762253439011,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",False,,,,,2,False,False,False,1.0,500,700,0.2,1445,1369,76,0.9474048443,55.8987385743,80773.6772398368,60352.6772398368,59.0019556171,0.9569467782,0.8666311066,23096.9583333333,7456.0,0.8,849.6,54.4233576642,0.063188324,0.1244141486,0.0080332815,0.0476161239,0.0075389186,0.0,0.0,1735715193.3460243,1267870.849777958,0.0,0.0,0.0,0.0,1445,0,0.0,76,64,0,12,0.0525951557,0.0442906574,0.0,12,0.0083044983,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,DMDCA_V2,DMDCA,3,0.996,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V2\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V2\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16822749361596586808,15868857010820782473,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1445,1406,39,0.9730103806,54.0904821765,78160.7467451033,56904.7467451033,55.5908582824,0.9541231428,0.8358981034,28419.3305555556,7945.0,0.0,1640.6,57.9927007299,0.0685597099,0.1325531352,0.0080262149,0.0438347069,0.0128516898,5.715580727e-19,0.0,2510177092.717058,1785332.2138812647,607936159.3352308,432387.0265542182,7.56955157e-18,5.034813267e-17,1445,0,0.0,39,22,0,17,0.0269896194,0.0152249135,0.0,17,0.0117647059,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,DMDCA_V3,DMDCA,3,0.996,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V3\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V3\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16822749361596586808,8697476456625756811,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1445,1421,24,0.9833910035,53.233193835,76921.9650915721,54468.9650915722,54.1322766302,0.9396700562,0.8146013419,32107.525,10448.0,0.0,1640.6,76.2627737226,0.0697502463,0.1343047168,0.0080229518,0.0430787618,0.0139870039,1.236036256e-19,0.0,2737318118.190359,1926332.243624461,789120965.0738157,555327.9134931848,1.51062946e-18,0.0,1445,0,0.0,24,4,2,18,0.0166089965,0.0027681661,0.001384083,18,0.0124567474,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,DMDCA_V4,DMDCA,3,0.996,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V4\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V4\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16822749361596586808,3667446722163802559,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1445,1419,26,0.9820069204,55.3287823575,79950.090506611,55144.090506611,56.3425584966,0.94628972,0.8090921444,33061.6133333333,9301.6,0.2,1640.6,67.8948905109,0.0703220879,0.1363768273,0.0080263939,0.0424565281,0.0144989341,3.960890812e-19,0.0,2793047699.9197474,1968321.1415924928,869731048.2565783,612918.2862978001,4.982519846e-18,3.755483329e-17,1445,0,0.0,26,7,1,18,0.0179930796,0.0048442907,0.0006920415,18,0.0124567474,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,DMDCA_V5,DMDCA,3,0.996,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V5\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V5\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16822749361596586808,3494852404680207668,32c151d9d483db53d83a78bb52cbf0e0f11fcc4ec06f818bcca35f5a09c67cca,"[9, 20, 9, 8, 12, 14, 11, 9, 14, 11, 12, 13, 7, 13, 19, 18, 13, 15, 10, 13, 8, 12, 12, 6, 12, 7, 12, 8, 12, 6, 14, 11, 10, 19, 12, 13, 10, 17, 17, 13, 18, 10, 10, 12, 14, 11, 13, 12, 9, 13, 9, 7, 12, 14, 10, 12, 16, 15, 12, 15, 16, 7, 15, 14, 11, 16, 11, 12, 10, 9, 8, 14, 8, 9, 12, 14, 11, 10, 12, 16, 11, 7, 14, 10, 19, 12, 14, 12, 11, 10, 14, 15, 11, 12, 13, 14, 11, 9, 8, 12, 20, 19, 19, 9, 11, 6, 10, 10, 15, 9, 14, 16, 9, 16, 11, 12, 13, 9, 6, 12]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1445,1414,31,0.9785467128,56.8709345844,82178.5004744812,55151.5004744812,58.1177513964,0.947063092,0.8095293684,32985.8944444444,9167.6666666667,0.4,1640.6,66.9172749392,0.0704069508,0.1352569663,0.0080193958,0.0419934735,0.0148741537,7.385456383e-19,0.0,2827871056.080331,1999908.8091091448,924758768.9822421,654001.9582618403,9.046229255e-18,5.358489558e-17,1445,0,0.0,31,10,0,21,0.0214532872,0.0069204152,0.0,21,0.014532872,789f486a7ae0f47c5db2466c259e664d22972bde9fc396b5908a0e3ee38f63e4
Alabama,MDCA,MDCA,4,0.996,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\MDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\MDCA\seed4,mdca,120,12.0,9.0,17437551054791642339,16336488235466383848,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",False,,,,,2,False,False,False,1.0,500,700,0.2,1475,1387,88,0.9403389831,62.2330926803,91793.8117034779,70768.8117034779,66.1815513363,0.9160417687,0.8686525717,22847.675,14604.4,0.0,1477.0,106.601459854,0.063933086,0.127997845,0.0080404054,0.0483284213,0.0075642593,0.0,0.0,1795072809.4966993,1294212.5519082188,0.0,0.0,0.0,0.0,1475,0,0.0,88,78,0,10,0.0596610169,0.0528813559,0.0,10,0.006779661,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
Alabama,DMDCA_V2,DMDCA,4,0.996,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V2\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V2\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17437551054791642339,4574233998141395180,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1475,1404,71,0.9518644068,58.8757997057,86841.8045659032,65320.8045659032,61.8531371552,0.9270852736,0.8392374789,27964.3833333333,12683.4,0.0,1263.4,92.5795620438,0.0697378141,0.1391884787,0.008041752,0.0450308717,0.013067351,5.980100872e-19,0.0,2530360411.836753,1802251.0055817328,586584868.8039112,417795.4906010763,7.883257521e-18,4.987333278e-17,1475,0,0.0,71,57,0,14,0.0481355932,0.0386440678,0.0,14,0.0094915254,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
Alabama,DMDCA_V3,DMDCA,4,0.996,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V3\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V3\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17437551054791642339,17844813728510509302,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1475,1434,41,0.9722033898,58.2525687295,85922.538876017,62896.538876017,59.918088477,0.9138773337,0.8043005857,34041.6,14980.9,0.0,1487.4,109.3496350365,0.0713690524,0.1386827706,0.008055542,0.0434529091,0.0147435352,1.294389205e-19,0.0,2825650709.012511,1970467.7189766462,829219124.9594285,578256.0146160589,1.477604016e-18,9.155017465e-18,1475,0,0.0,41,25,0,16,0.0277966102,0.0169491525,0.0,16,0.0108474576,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
Alabama,DMDCA_V4,DMDCA,4,0.996,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V4\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V4\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17437551054791642339,756990629950916766,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1475,1426,49,0.966779661,59.6242018122,87945.6976730577,62427.6976730576,61.6729997707,0.9187218738,0.8061004969,33728.5083333333,14138.2,0.4,1362.4,103.198540146,0.0722856276,0.1417361511,0.0080539151,0.0430994788,0.0155833692,4.041808379e-19,0.0,2958795123.68274,2074891.3910818654,946233721.6158957,663558.009548314,4.724722461e-18,3.581208304e-17,1475,0,0.0,49,32,1,16,0.033220339,0.0216949153,0.0006779661,16,0.0108474576,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
Alabama,DMDCA_V5,DMDCA,4,0.996,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V5\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V5\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17437551054791642339,5237848329253611351,69a1ffeff9b29eb0bb16c5f756747736ccf481e4a1723e5bf97a5da884674c7c,"[13, 14, 9, 15, 14, 9, 7, 10, 12, 11, 8, 12, 12, 12, 9, 16, 16, 12, 13, 8, 9, 10, 13, 7, 13, 14, 11, 7, 7, 19, 9, 12, 11, 9, 11, 14, 13, 15, 16, 11, 15, 15, 12, 5, 8, 14, 12, 8, 10, 12, 16, 13, 13, 12, 10, 14, 14, 10, 12, 11, 11, 9, 11, 13, 13, 6, 14, 12, 15, 10, 11, 12, 5, 8, 14, 10, 14, 15, 16, 16, 19, 13, 16, 10, 10, 9, 12, 11, 14, 16, 14, 14, 13, 10, 11, 16, 12, 18, 20, 15, 14, 12, 17, 9, 14, 13, 10, 18, 9, 18, 18, 12, 8, 17, 14, 12, 14, 12, 12, 15]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1475,1418,57,0.9613559322,61.770792563,91111.9190303709,63541.9190303708,64.2538216011,0.9509908302,0.811191055,32843.0138888889,8525.0666666667,0.0666666667,1070.0,62.2267639903,0.0723560355,0.1406980769,0.00804675,0.0430950852,0.015784336,6.985381557e-19,0.0,2943578316.5040402,2075866.2316671652,964230717.7029524,679993.4539513063,8.464168569e-18,5.285518999e-17,1475,0,0.0,57,34,1,22,0.0386440678,0.0230508475,0.0006779661,22,0.0149152542,f3cb7ccf9e11dc41f2da355e059fa5bd397c7a63e056c8731d039ed8794cc918
Alabama,MDCA,MDCA,5,0.996,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\MDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 5 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\MDCA\seed5,mdca,120,12.0,9.0,5608125887345209314,10056931585136477576,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",False,,,,,2,False,False,False,1.0,500,700,0.2,1442,1352,90,0.9375866852,56.6253834386,81653.8029184719,61772.8029184719,60.3948246438,0.7492344122,0.8537634262,25270.9083333333,43334.4,0.0,2147.2,316.3094890511,0.0622234984,0.1260401351,0.0080080782,0.0468524262,0.0073629939,0.0,0.0,1677086409.4315023,1240448.5276860225,0.0,0.0,0.0,0.0,1442,0,0.0,90,82,0,8,0.0624133148,0.0568654646,0.0,8,0.0055478502,d869f6ee519f7499eaf8a82f9bae234339b2e22a8549bda26a000c039e375d47
Alabama,DMDCA_V2,DMDCA,5,0.996,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V2\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Alabama --seed 5 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Alabama\R0p996\DMDCA_V2\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,5608125887345209314,6041356402655296302,25f8a5d2d4c20d874e49b75b37a195c3860a66093ec7d7471633ff76f7b46ab6,"[17, 9, 20, 8, 17, 11, 10, 8, 10, 8, 3, 14, 14, 7, 14, 12, 14, 9, 8, 19, 11, 22, 11, 8, 14, 16, 11, 14, 14, 15, 15, 13, 8, 10, 13, 14, 11, 15, 11, 13, 8, 14, 7, 9, 20, 14, 12, 11, 22, 13, 11, 11, 11, 8, 15, 12, 10, 14, 13, 19, 16, 15, 13, 9, 16, 13, 12, 8, 15, 9, 13, 11, 13, 11, 13, 13, 10, 8, 19, 12, 8, 12, 10, 13, 15, 15, 17, 10, 9, 6, 13, 15, 7, 13, 21, 8, 9, 7, 13, 13, 11, 11, 14, 13, 9, 9, 17, 8, 12, 6, 9, 9, 18, 10, 7, 9, 9, 14, 9, 10]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1442,1395,47,0.96740638,55.3190991631,79770.140993134,59015.140993134,57.1828967693,0.6825073318,0.829047228,29542.075,54865.4,0.5333333333,2147.2,400.4773722628,0.0670854689,0.1291791229,0.0080162689,0.0433073952,0.0121778596,5.906764524e-19,0.0,2447143122.442084,1754224.4605319598,578661982.9575132,414811.4573172138,8.209907018e-18,5.318923233e-17,1442,0,0.0,47,33,0,14,0.03259362,0.0228848821,0.0,14,0.0097087379,d869f6ee519f7499eaf8a82f9bae234339b2e22a8549bda26a000c039e375d47
