region,fixed_reliability,method,share,share_tag,domain_count,domain_failure_prob,total_accepted_mean,total_accepted_std,total_accepted_count,expected_target_satisfaction_ratio_mean,expected_target_satisfaction_ratio_std,expected_target_satisfaction_ratio_count,expected_reliability_mean,expected_reliability_std,expected_reliability_count,expected_reliability_loss_mean,expected_reliability_loss_std,expected_reliability_loss_count,total_accepted_ci95,expected_target_satisfaction_ratio_ci95,expected_reliability_ci95,expected_reliability_loss_ci95
Arizona,0.998,MDCA,none,none,6,0.0,1347.0,36.14553914385564,5,1.0,0.0,5,0.9988343119509606,1.5310113662601847e-05,5,-8.881784197001253e-17,4.1093252186201184e-16,5,31.682961982743972,0.0,1.341990631798884e-05,3.601982367951597e-16
Arizona,0.998,MDCA,none,none,6,0.01,1347.0,36.14553914385564,5,0.9650123990948283,0.0003706050830975392,5,0.9914362109058086,0.00036794909435216406,5,0.007398101045151928,0.00035878675202192356,5,31.682961982743972,0.00032484967817631355,0.00032252160139451295,0.00031449045424337344
Arizona,0.998,MDCA,none,none,6,0.03,1347.0,36.14553914385564,5,0.8981577116146392,0.001051757523665905,5,0.9761088680809451,0.0010519979328167646,5,0.02272544387001556,0.001042882247436532,5,31.682961982743972,0.0009219061169554298,0.0009221168448672692,0.0009141265943359695
Arizona,0.998,MDCA,none,none,6,0.05,1347.0,36.14553914385564,5,0.8352921041263885,0.0016581765556146686,5,0.9600918985299748,0.001692165358458227,5,0.038742413420985854,0.0016829880610313077,5,31.682961982743972,0.0014534558348439312,0.0014832483341076928,0.0014752040782363349
Arizona,0.999,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1131.8,30.979025162196436,5,1.0,0.0,5,0.9993699002979243,6.808265022115481e-06,5,1.9984014443252818e-16,7.422735604144206e-16,5,27.154312806624286,0.0,5.967707412110148e-06,6.506314624830771e-16
Arizona,0.999,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1131.8,30.979025162196436,5,0.9646219323301285,0.0008230072052611966,5,0.9937374106550603,0.000337171486103094,5,0.005632489642864114,0.0003432985529879252,5,27.154312806624286,0.0007213976223189953,0.00029554383829644306,0.00030091444921485916
Arizona,0.999,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1131.8,30.979025162196436,5,0.8970394880078534,0.0023315901003237863,5,0.9818956294470566,0.000990220984036031,5,0.017474270850867925,0.000996352317071356,5,27.154312806624286,0.002043728832315935,0.0008679669617561169,0.0008733413121203028
Arizona,0.999,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1131.8,30.979025162196436,5,0.8335142269543191,0.0036674327487956093,5,0.9692949985878551,0.0015986063178152407,5,0.030074901710069456,0.0016047348651705752,5,27.154312806624286,0.0032146465402526207,0.0014012402191910548,0.0014066121277990634
Arizona,0.999,DMDCA,"0.6,0.4",0p6_0p4,6,0.0,1132.6,29.73718211263466,5,1.0,0.0,5,0.9993698338479498,7.0003056328032945e-06,5,2.4424906541753446e-16,6.633524505823399e-16,5,26.065789379951642,0.0,6.136038429240547e-06,5.814540596369273e-16
Arizona,0.999,DMDCA,"0.6,0.4",0p6_0p4,6,0.01,1132.6,29.73718211263466,5,0.9645310289854171,0.0006564065087707909,5,0.9938599137466408,0.0002669420136138718,5,0.00550992010130924,0.0002728174316308551,5,26.065789379951642,0.0005753656731980441,0.0002339849914885899,0.00023913502244880935
Arizona,0.999,DMDCA,"0.6,0.4",0p6_0p4,6,0.03,1132.6,29.73718211263466,5,0.896780862998571,0.001864798479021029,5,0.982259433454139,0.0007910379773178797,5,0.017110400393810843,0.0007969119680512119,5,26.065789379951642,0.0016345679360642558,0.0006933753585061549,0.000698524138397095
Arizona,0.999,DMDCA,"0.6,0.4",0p6_0p4,6,0.05,1132.6,29.73718211263466,5,0.8331056570124924,0.0029420828856403184,5,0.9698946624508853,0.0012861925453463603,5,0.02947517139706459,0.0012920502965283304,5,26.065789379951642,0.002578849352470335,0.0011273974737107772,0.0011325320190073542
Arizona,0.999,DMDCA,"0.7,0.3",0p7_0p3,6,0.0,1133.6,29.09982817818687,5,1.0,0.0,5,0.9993696408059595,6.868822414016114e-06,5,1.9984014443252818e-16,6.445033517410433e-16,5,25.50712402447598,0.0,6.02078830650167e-06,5.649320960380167e-16
Arizona,0.999,DMDCA,"0.7,0.3",0p7_0p3,6,0.01,1133.6,29.09982817818687,5,0.9645685931853121,0.0007600730000346158,5,0.9937048753859911,0.0001864110083255237,5,0.0056647654199685205,0.00019277141406620561,5,25.50712402447598,0.0006662333592083344,0.00016339645305711356,0.0001689715945005516
Arizona,0.999,DMDCA,"0.7,0.3",0p7_0p3,6,0.03,1133.6,29.09982817818687,5,0.8968916726016882,0.0021610695705686737,5,0.9817983432312459,0.000543436459891937,5,0.01757129757471363,0.0005498063318713197,5,25.50712402447598,0.0018942609978479636,0.00047634305938192294,0.0004819264983494394
Arizona,0.999,DMDCA,"0.7,0.3",0p7_0p3,6,0.05,1133.6,29.09982817818687,5,0.8332870676764854,0.003411518318502621,5,0.9691329155270939,0.0008632948636339574,5,0.030236725278865693,0.0008696644388945375,5,25.50712402447598,0.0029903276517298,0.000756711311887077,0.0007622944907691001
Arizona,0.999,MDCA,none,none,6,0.0,921.6,33.004545141540746,5,1.0,0.0,5,0.9993859905836171,1.036712353283536e-05,5,6.661338147750939e-17,4.813812324017963e-16,5,28.92975934915463,0.0,9.087184436628254e-06,4.2194925422727196e-16
Arizona,0.999,MDCA,none,none,6,0.01,921.6,33.004545141540746,5,0.9668339235115925,0.0009716720788682273,5,0.9931590099021241,9.644655679796997e-05,5,0.006226980681493188,0.00010247496847938441,5,28.92975934915463,0.00085170812951366,8.453913442084584e-05,8.982327024072434e-05
Arizona,0.999,MDCA,none,none,6,0.03,921.6,33.004545141540746,5,0.9032857034257518,0.0027477671833076576,5,0.9801800316430549,0.0002947161097389141,5,0.019205958940562207,0.0003006112969905626,5,28.92975934915463,0.002408524129621861,0.00025833006013269334,0.00026349741959110835
Arizona,0.999,MDCA,none,none,6,0.05,921.6,33.004545141540746,5,0.8433059772768423,0.004314027602840496,5,0.9665126637205329,0.0004853697018741859,5,0.032873326863084265,0.0004909271830694856,5,28.92975934915463,0.0037814119188906213,0.00042544530186291817,0.00043031664891157457
